Unnamed: 0,brand,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,warranty,Touchscreen,msoffice,Price,rating,Number of Ratings,Number of Reviews
212,acer,Intel,Core i5,8,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,No,No,59490.0,3,33.0,7
213,ASUS,Intel,Core i5,11,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,No,No,49800.0,3,0.0,0
214,Lenovo,Intel,Core i5,11,8,DDR4,256,0,Windows,64-bit,0,Casual,1,No,Yes,61999.0,2,4.0,0
215,HP,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,54990.0,4,116.0,15
216,HP,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,No,53990.0,4,206.0,17
217,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,2,No,Yes,52990.0,4,300.0,24
218,HP,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,67990.0,4,108.0,6
219,ASUS,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,4,Gaming,1,No,No,57990.0,4,348.75,45
220,Lenovo,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,62300.0,4,348.75,45
221,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,No,52990.0,3,0.0,0
222,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,2,No,Yes,51990.0,4,85.0,4
223,Lenovo,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,61990.0,4,56.0,7
224,ASUS,Intel,Core i5,11,8,LPDDR4X,512,0,Windows,32-bit,0,Casual,1,Yes,Yes,63990.0,4,10.0,1
225,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,Yes,65990.0,4,17.0,4
226,acer,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,No,52990.0,4,155.0,20
227,Lenovo,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,No,49990.0,3,0.0,0
228,ASUS,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,4,Gaming,0,No,No,71990.0,4,91.0,17
229,ASUS,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,No,47990.0,4,35.0,2
230,Lenovo,Intel,Core i5,10,8,DDR4,512,0,Windows,32-bit,0,ThinNlight,2,No,Yes,48490.0,4,126.0,13
231,ASUS,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,4,Gaming,0,No,No,72990.0,4,74.0,10
232,MSI,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,4,Casual,2,No,No,76990.0,4,75.0,17
233,ASUS,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,6,Gaming,1,No,Yes,89990.0,4,124.0,17
234,MSI,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,4,Casual,2,No,No,59990.0,4,348.75,45
235,ASUS,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,4,Gaming,1,No,Yes,65990.0,4,348.75,45
236,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,0,Yes,No,71990.0,4,7.0,1
237,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,0,Yes,No,71890.0,4,3.0,0
238,Lenovo,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,64990.0,3,0.0,0
239,ASUS,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,0,Casual,1,No,No,65990.0,3,0.0,0
240,HP,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,55999.0,4,5.0,1
241,ASUS,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,4,Casual,1,No,No,73490.0,4,213.0,45
242,HP,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,74490.0,4,10.0,0
243,HP,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,58340.0,4,69.0,6
244,acer,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,No,55999.0,4,6.0,0
245,DELL,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,67990.0,4,93.0,9
246,ASUS,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,0,Casual,1,No,No,59990.0,4,11.0,2
247,ASUS,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,6,Casual,1,No,Yes,82990.0,4,262.0,31
248,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,2,Casual,1,No,Yes,64190.0,3,0.0,0
249,DELL,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,70090.0,4,5.0,1
250,ASUS,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,2,ThinNlight,1,No,No,49990.0,4,45.0,3
251,MSI,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,55490.0,3,8.0,1
252,HP,Intel,Core i5,11,8,LPDDR4X,512,0,Windows,64-bit,0,Casual,0,Yes,No,97990.0,5,3.0,1
253,ASUS,Intel,Core i5,9,8,DDR4,512,0,Windows,64-bit,4,Gaming,1,No,Yes,54990.0,4,348.75,45
254,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,59990.0,4,37.0,2
255,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,53990.0,4,61.0,2
256,HP,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,66999.0,4,17.0,1
257,acer,Intel,Core i5,11,8,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,60990.0,4,17.0,1
258,ASUS,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,47990.0,4,348.75,45
259,HP,Intel,Core i5,11,8,DDR4,512,0,Windows,32-bit,0,ThinNlight,1,No,Yes,59999.0,4,4.0,1
260,DELL,Intel,Core i5,10,16,DDR4,512,0,Windows,64-bit,4,Casual,1,No,No,79990.0,3,0.0,0
261,ASUS,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,4,Gaming,1,No,No,63990.0,3,0.0,0
262,HP,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,63990.0,4,17.0,1
263,ASUS,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,0,Casual,1,No,No,59990.0,3,0.0,0
264,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,No,55990.0,3,0.0,0
265,ASUS,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,0,Casual,1,No,No,59990.0,3,0.0,0
266,HP,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,63990.0,4,3.0,0
267,DELL,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,2,Casual,1,No,Yes,69490.0,3,0.0,0
268,DELL,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,0,Casual,1,Yes,Yes,89390.0,3,0.0,0
269,ASUS,Intel,Core i5,11,8,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,0,No,No,74990.0,3,0.0,0
270,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,3,Yes,Yes,64990.0,4,48.0,12
271,Lenovo,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,4,Casual,1,No,Yes,66490.0,4,282.0,36
272,DELL,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,2,Casual,1,No,Yes,89702.0,3,0.0,0
273,Lenovo,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,2,Casual,1,No,Yes,70990.0,4,67.0,4
274,ASUS,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,0,Casual,1,Yes,Yes,58990.0,3,0.0,0
275,Lenovo,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,2,Casual,1,No,Yes,57500.0,3,0.0,0
276,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,2,Casual,1,Yes,Yes,79990.0,4,23.0,2
277,MSI,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,0,Casual,0,No,No,56541.0,4,348.75,45
278,ASUS,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,59990.0,3,3.0,0
279,Lenovo,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,0,Casual,1,No,Yes,64990.0,4,46.0,4
280,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,No,61290.0,3,4.0,1
281,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,54990.0,4,9.0,1
282,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,Yes,59990.0,4,26.0,4
283,ASUS,Intel,Core i5,11,8,DDR4,512,0,Windows,32-bit,6,Casual,1,No,No,84990.0,5,5.0,0
284,HP,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,72500.0,4,40.0,3
285,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,4,Gaming,0,No,No,59990.0,3,44.0,6
286,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,Yes,Yes,87990.0,4,28.0,6
287,HP,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,57990.0,4,348.75,45
288,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,69490.0,4,72.0,7
289,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,3,Yes,Yes,68990.0,4,44.0,8
290,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,32-bit,0,Casual,1,No,Yes,77990.0,4,17.0,2
291,ASUS,Intel,Core i5,11,8,LPDDR4X,512,0,Windows,64-bit,0,Casual,1,Yes,No,105990.0,4,59.0,11
292,MSI,Intel,Core i5,11,8,LPDDR4X,512,0,Windows,64-bit,0,Casual,1,No,No,79990.0,3,0.0,0
293,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,55490.0,4,337.0,27
294,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,69990.0,4,10.0,2
295,ASUS,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,Yes,Yes,84990.0,4,10.0,2
296,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,59990.0,3,31.0,7
297,DELL,Intel,Core i5,10,8,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,111890.0,3,0.0,0
298,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,2,Casual,1,No,No,65990.0,4,10.0,0
299,ASUS,Intel,Core i5,11,8,LPDDR4X,512,0,Windows,32-bit,0,Casual,1,No,Yes,72990.0,4,76.0,14
300,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,71090.0,4,44.0,6
301,MSI,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,4,Casual,2,No,No,74990.0,3,0.0,0
302,ASUS,Intel,Core i5,10,8,LPDDR3,512,0,Windows,64-bit,0,Casual,1,No,Yes,79990.0,4,11.0,3
303,MSI,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,No,55490.0,4,138.0,16
304,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,2,ThinNlight,1,No,Yes,66490.0,4,199.0,17
305,ASUS,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,Yes,53400.0,4,46.0,6
306,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,Yes,Yes,74500.0,4,45.0,5
307,DELL,Intel,Core i5,11,8,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,114990.0,3,0.0,0
308,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,2,ThinNlight,0,No,No,61990.0,4,35.0,4
309,APPLE,Intel,Core i5,10,8,LPDDR4X,512,0,Mac,64-bit,0,Casual,1,No,No,154947.5,4,32.0,5
310,APPLE,Intel,Core i5,8,8,DDR3,512,0,Mac,64-bit,0,Casual,1,No,No,154947.5,4,108.0,13
311,MSI,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,4,Casual,0,No,No,74990.0,3,0.0,0
312,MSI,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,No,56490.0,4,348.75,45
313,Lenovo,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,3,No,No,147000.0,3,0.0,0
314,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,55990.0,4,75.0,9
315,HP,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,4,Gaming,1,No,Yes,77990.0,3,0.0,0
316,HP,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,4,Casual,1,No,Yes,106490.0,4,3.0,0
317,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,32-bit,2,Casual,1,No,Yes,70990.0,4,11.0,3
318,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,Yes,64990.0,4,125.0,11
319,acer,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,No,57990.0,3,0.0,0
320,ASUS,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,4,Gaming,1,No,No,64990.0,4,4.0,0
321,MSI,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,No,54990.0,4,348.75,45
322,HP,Intel,Core i5,11,8,LPDDR4X,512,0,Windows,64-bit,0,Casual,0,Yes,No,111999.0,3,0.0,0
323,Lenovo,Intel,Core i5,10,8,LPDDR4X,512,0,Windows,64-bit,2,Casual,1,No,Yes,70798.0,4,21.0,3
324,Lenovo,Intel,Core i5,9,8,DDR4,512,0,Windows,64-bit,4,Casual,0,No,No,59990.0,3,9.0,1
325,acer,Intel,Core i5,8,8,DDR4,512,0,Windows,64-bit,4,Casual,1,No,No,99500.0,3,0.0,0
326,HP,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,55990.0,4,30.0,4
327,ASUS,Intel,Core i5,8,8,LPDDR3,512,0,Windows,64-bit,0,ThinNlight,1,No,No,72990.0,4,44.0,4
328,acer,Intel,Core i5,8,8,DDR3,512,0,Windows,64-bit,0,ThinNlight,1,No,No,64990.0,3,4.0,1
329,ASUS,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,57990.0,3,0.0,0
330,HP,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,2,Casual,1,Yes,Yes,76990.0,4,14.0,2
331,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,2,No,Yes,62998.0,4,348.75,45
332,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,Yes,Yes,77990.0,4,31.0,5
333,HP,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,0,Casual,1,Yes,Yes,114990.0,4,145.0,19
334,DELL,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,2,Casual,1,No,Yes,65990.0,3,0.0,0
335,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,2,Casual,1,No,Yes,88990.0,3,19.0,2
336,Lenovo,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,0,Casual,0,No,No,113590.0,3,0.0,0
337,ASUS,Intel,Core i5,11,8,LPDDR4X,512,0,Windows,64-bit,0,Casual,1,Yes,Yes,73990.0,4,32.0,6
338,HP,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,61000.0,4,348.75,45
339,ASUS,Intel,Core i5,11,8,LPDDR4X,512,0,Windows,64-bit,0,Casual,1,Yes,No,99990.0,4,35.0,6
340,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,67990.0,4,9.0,0
341,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,Yes,Yes,70799.0,4,98.0,6
342,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,65990.0,4,31.0,2
343,ASUS,Intel,Core i5,8,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,No,53690.0,4,19.0,3
344,MSI,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,No,55990.0,3,0.0,0
345,ASUS,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,Yes,53190.0,4,11.0,0
346,Lenovo,Intel,Core i5,10,8,DDR4,512,0,Windows,32-bit,2,Casual,2,No,Yes,58999.0,4,45.0,3
347,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,2,ThinNlight,3,No,No,71990.0,3,0.0,0
348,HP,Intel,Core i5,11,8,DDR4,512,0,Windows,32-bit,4,Casual,0,No,No,82000.0,3,0.0,0
349,ASUS,Intel,Core i5,11,8,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,0,No,No,84990.0,3,0.0,0
350,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,2,Casual,0,No,No,89998.0,3,0.0,0
351,ASUS,Intel,Core i5,11,8,LPDDR4X,512,0,Windows,64-bit,0,Casual,1,Yes,No,99990.0,3,0.0,0
352,ASUS,Intel,Core i5,11,8,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,0,No,No,84990.0,3,0.0,0
353,Lenovo,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,4,Gaming,0,No,No,69899.0,4,348.75,37
354,DELL,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,4,Casual,1,No,No,79990.0,3,0.0,0
355,DELL,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,4,Casual,1,No,No,76300.0,4,6.0,0
356,Lenovo,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,Yes,55999.0,3,0.0,0
357,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,72900.0,3,24.0,4
358,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,Yes,Yes,73990.0,4,195.0,17
359,ASUS,Intel,Core i5,11,8,LPDDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,84990.0,3,0.0,0
360,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,32-bit,2,Casual,0,No,No,73519.0,3,0.0,0
361,HP,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,0,Casual,1,Yes,No,126000.0,5,2.0,1
362,ASUS,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,6,Casual,1,No,No,88990.0,3,0.0,0
363,HP,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,Yes,Yes,114999.0,3,0.0,0
364,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,2,Casual,1,Yes,Yes,82990.0,4,21.0,2
365,acer,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,Yes,No,109999.0,3,0.0,0
366,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,Yes,Yes,82990.0,3,0.0,0
367,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,2,Casual,1,Yes,Yes,79990.0,4,5.0,0
368,ASUS,Intel,Core i5,11,8,LPDDR4X,512,0,Windows,64-bit,0,Casual,1,Yes,No,114990.0,3,0.0,0
369,HP,Intel,Core i5,11,8,LPDDR4X,512,0,Windows,64-bit,0,Casual,1,Yes,No,129999.0,3,0.0,0
370,MSI,Intel,Core i5,8,8,DDR5,512,0,Windows,32-bit,6,Casual,0,No,No,149990.0,4,10.0,3
371,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,2,Casual,0,No,No,71290.0,3,0.0,0
372,DELL,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,79500.0,4,10.0,1
373,DELL,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,2,Casual,1,No,Yes,82990.0,3,15.0,3
374,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,2,Casual,1,No,Yes,70980.0,4,138.0,23
375,ASUS,Intel,Core i5,11,8,LPDDR4X,512,0,Windows,64-bit,0,Casual,1,Yes,No,99990.0,3,0.0,0
376,HP,Intel,Core i5,11,8,DDR4,512,0,Windows,32-bit,0,Casual,0,No,No,94000.0,3,0.0,0
377,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,2,Casual,0,Yes,No,82990.0,4,16.0,3
378,MSI,Intel,Core i5,11,8,LPDDR4X,512,0,Windows,64-bit,0,Casual,1,No,No,79990.0,4,11.0,4
379,ASUS,Intel,Core i5,8,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,85990.0,3,0.0,0
380,ASUS,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,2,Casual,0,No,No,86990.0,3,0.0,0
381,ASUS,Intel,Core i5,10,8,LPDDR3,512,0,Windows,64-bit,2,Casual,1,No,Yes,105990.0,5,4.0,0
382,ASUS,Intel,Core i5,10,8,LPDDR3,512,0,Windows,64-bit,0,Casual,0,No,No,84990.0,3,0.0,0
383,Lenovo,Intel,Core i5,8,8,DDR4,512,0,Windows,64-bit,2,Casual,1,No,Yes,59999.0,4,22.0,3
384,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,Yes,91999.0,4,16.0,2
385,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,Yes,Yes,78900.0,3,16.0,1
386,ASUS,Intel,Core i5,10,8,LPDDR3,512,0,Windows,64-bit,0,Casual,0,No,No,132790.0,3,0.0,0
387,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,4,Gaming,0,No,No,60990.0,3,14.0,6
388,Avita,Intel,Core i5,7,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,65556.0,3,0.0,0
389,DELL,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,70190.0,3,6.0,3
390,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,2,Casual,1,Yes,No,79590.0,3,0.0,0
391,Avita,Intel,Core i5,7,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,65556.0,3,0.0,0
392,ASUS,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,4,Casual,1,No,No,76990.0,3,0.0,0
393,Avita,Intel,Core i5,7,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,65556.0,3,0.0,0
394,Avita,Intel,Core i5,8,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,44990.0,3,17.0,3
395,ASUS,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,Yes,Yes,84990.0,3,17.0,2
396,Lenovo,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,2,Casual,1,Yes,Yes,86999.0,4,3.0,0
397,HP,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,2,Casual,1,No,No,78000.0,4,348.75,45
398,Avita,Intel,Core i5,8,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,73063.0,3,17.0,3
399,Avita,Intel,Core i5,8,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,73063.0,3,17.0,3
400,HP,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,4,Casual,1,No,Yes,100990.0,3,0.0,0
401,Lenovo,Intel,Core i5,8,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,74990.0,3,3.0,1
402,ASUS,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,4,Casual,0,No,No,75990.0,4,348.75,45
403,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,32-bit,2,Casual,1,No,Yes,84086.0,3,8.0,3
404,ASUS,Intel,Core i5,11,8,DDR4,1024,0,Windows,64-bit,4,Gaming,0,No,No,75990.0,4,348.75,45
405,ASUS,Intel,Core i5,11,8,DDR4,1024,0,Windows,64-bit,4,Gaming,1,No,Yes,77990.0,4,202.0,26
406,ASUS,Intel,Core i5,10,8,DDR4,1024,0,Windows,64-bit,4,Casual,1,No,No,77990.0,4,187.0,26
407,APPLE,Intel,Core i5,10,16,LPDDR4X,1024,0,Mac,64-bit,0,Casual,1,No,No,154947.5,4,31.0,3
408,APPLE,Intel,Core i5,10,16,LPDDR4X,1024,0,Mac,64-bit,0,Casual,1,No,No,154947.5,4,91.0,5
409,ASUS,Intel,Core i5,10,8,DDR4,1024,0,Windows,64-bit,4,Casual,0,No,No,82990.0,4,348.75,45
410,ASUS,Intel,Core i5,11,8,DDR4,1024,0,Windows,64-bit,4,Casual,1,No,No,87990.0,3,0.0,0
411,ASUS,Intel,Core i5,11,8,DDR4,1024,0,Windows,64-bit,4,Casual,0,No,No,84500.0,4,3.0,0
412,DELL,Intel,Core i5,11,8,LPDDR4X,1024,0,Windows,64-bit,0,ThinNlight,0,No,No,74190.0,4,21.0,3
413,Lenovo,Intel,Core i5,11,8,DDR4,1024,0,Windows,64-bit,0,ThinNlight,1,No,Yes,64990.0,3,4.0,0
414,Lenovo,Intel,Core i5,10,8,DDR4,512,512,Windows,64-bit,0,ThinNlight,3,Yes,No,154947.5,3,0.0,0
415,Lenovo,Intel,Core i5,10,8,DDR4,512,512,Windows,64-bit,0,ThinNlight,3,Yes,No,125394.0,3,0.0,0
416,acer,Intel,Core i5,11,8,DDR4,0,1024,Windows,64-bit,0,Casual,0,No,No,49990.0,3,0.0,0
417,acer,Intel,Core i5,11,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,1,No,No,46990.0,3,253.0,28
418,DELL,Intel,Core i5,11,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,1,No,Yes,48990.0,3,348.75,45
419,acer,Intel,Core i5,8,8,DDR4,0,1024,Windows,64-bit,2,Casual,1,No,Yes,59999.0,4,118.0,28
420,ASUS,Intel,Core i5,10,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,1,No,No,46990.0,4,348.75,45
421,MSI,Intel,Core i5,10,8,DDR4,0,1024,Windows,64-bit,4,Casual,2,No,No,52990.0,4,348.75,45
422,Lenovo,Intel,Core i5,7,8,DDR4,0,1024,Windows,32-bit,2,Casual,0,No,No,57999.0,3,0.0,0
423,Lenovo,Intel,Core i5,4,8,DDR3,0,1024,Windows,64-bit,0,Casual,0,No,No,52490.0,3,78.0,17
